# Constructed from biom file
#OTU ID	C01.05102014.R1.D01	C01.05102014.R1.D02	C01.05102014.R1.D03	C02.05102014.R1.D01	C02.05102014.R1.D02	C02.05102014.R1.D03	C03.05102014.R1.D01	C03.05102014.R1.D02	C03.05102014.R1.D03	C04.05102014.R1.D01	C04.05102014.R1.D02	C04.05102014.R1.D03	C05.05102014.R1.D01	C05.05102014.R1.D02	C05.05102014.R1.D03	C06.05102014.R1.D01	C06.05102014.R1.D02	C06.05102014.R1.D03	C07.05102014.R1.D01	C07.05102014.R1.D02	C07.05102014.R1.D03	C08.05102014.R1.D01	C08.05102014.R1.D02	C08.05102014.R1.D03	C09.05102014.R2.D04	C09.05102014.R2.D05	C09.05102014.R2.D06	C10.05102014.R1.D01	C10.05102014.R1.D02	C10.05102014.R1.D03	C11.06102014.R1.D01	C11.06102014.R1.D02	C11.06102014.R1.D03	C12.06102014.R2.D01	C12.06102014.R2.D02	C12.06102014.R2.D03	C13.06102014.R2.D10	C13.06102014.R2.D11	C13.06102014.R2.D12	C14.06102014.R1.D01	C14.06102014.R1.D02	C14.06102014.R1.D03	C15.06102014.R2.D01	C15.06102014.R2.D02	C15.06102014.R2.D03	C16.06102014.R1.D01	C16.06102014.R1.D02	C16.06102014.R1.D03	C17.06102014.R1.D01	C17.06102014.R1.D02	C17.06102014.R1.D03	C18.06102014.RE1.D04	C18.06102014.RE1.D05	C18.06102014.RE1.D06
k__Bacteria;p__Armatimonadetes	0.00265598823193	0.00310546316349	0.0033370108555	0.00294201773383	0.00269684958934	0.0024789223498	0.00420871981367	0.0052438742015	0.00513491058173	0.0020975496806	0.00264236777946	0.00254702461216	0.00321442678326	0.00313270406843	0.00265598823193	0.00399079257413	0.00498508560454	0.00367752216729	0.00302374044866	0.00303736090113	0.00302374044866	0.000898949863114	0.0008580885057	0.00136204524714	0.00687832849807	0.00713711709503	0.0084855418897	0.00512129012926	0.0037183835247	0.00445388795816	0.00288753592394	0.0035276971901	0.0039090698593	0.00157997248669	0.00177065882129	0.00183876108364	0.0664405671556	0.0782494994484	0.0638254402811	0.00329614949809	0.00254702461216	0.00302374044866	0.00284667456653	0.00231547692014	0.0022882360152	0.0023835791825	0.00189324289353	0.00172979746387	0.00208392922813	0.00246530189733	0.0014301475095	0.00377286533459	0.00482164017489	0.00317356542584
k__Bacteria;p__BHI80-139	0.0	0.0	1.36204524714e-05	4.08613574143e-05	1.36204524714e-05	9.53431673e-05	0.0001906863346	0.000258788596957	0.000313270406843	0.000122584072243	6.81022623572e-05	0.000217927239543	2.72409049429e-05	2.72409049429e-05	0.000108963619771	2.72409049429e-05	4.08613574143e-05	6.81022623572e-05	0.000231547692014	0.000326890859314	0.000204306787071	2.72409049429e-05	4.08613574143e-05	0.000149824977186	0.0	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	0.000149824977186	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	4.08613574143e-05	0.0	0.0	2.72409049429e-05	0.0	0.0001906863346	0.000204306787071	0.0001906863346	8.17227148286e-05	1.36204524714e-05	0.0	1.36204524714e-05	1.36204524714e-05	2.72409049429e-05
k__Bacteria;p__BRC1	1.36204524714e-05	8.17227148286e-05	4.08613574143e-05	0.000204306787071	2.72409049429e-05	0.000149824977186	0.000149824977186	6.81022623572e-05	9.53431673e-05	0.0	0.0	0.0	2.72409049429e-05	0.0	8.17227148286e-05	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	1.36204524714e-05	2.72409049429e-05	1.36204524714e-05	0.000108963619771	0.0	2.72409049429e-05	0.0	1.36204524714e-05	5.44818098857e-05	2.72409049429e-05	0.0	0.0	4.08613574143e-05	1.36204524714e-05	4.08613574143e-05	0.000108963619771	1.36204524714e-05	4.08613574143e-05	0.0	0.0	2.72409049429e-05	6.81022623572e-05	1.36204524714e-05	5.44818098857e-05	6.81022623572e-05	1.36204524714e-05	0.0	0.0	0.0	1.36204524714e-05	2.72409049429e-05	0.000299649954371	9.53431673e-05
k__Bacteria;p__Bacteroidetes	0.143055612307	0.139800324167	0.127514676038	0.140181696836	0.128141216851	0.0833844100301	0.120173252155	0.109358612893	0.0879064002506	0.0438306160531	0.0334245903649	0.0404799847451	0.104700418148	0.10824173579	0.0757297157412	0.0779362290415	0.0720385731214	0.0578733025511	0.0910799656765	0.0756752339313	0.0690284531252	0.0732780342963	0.08939102957	0.0848962802544	0.0984894918209	0.0588267342241	0.0463231588553	0.0197087947262	0.0425094321633	0.0355221400455	0.0660047126766	0.0602432612811	0.0604884294256	0.0405617074599	0.0148871545513	0.0280308911862	0.116345905011	0.0930685517373	0.117490023019	0.0476852041025	0.0263147141748	0.0587858728667	0.0491017311595	0.0277040003269	0.0734959615358	0.0578869230036	0.0502594696196	0.0563205709694	0.1025075253	0.140222558193	0.0968277966194	0.0798158514826	0.14791811384	0.0833026873153
k__Bacteria;p__Caldithrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae	0.00374562442964	0.00320080633079	0.00326890859314	0.00137566569961	0.00424958117109	0.00456285157793	0.0108963619771	0.0114139391711	0.0105694711178	0.00453561067299	0.00426320162356	0.00453561067299	0.00783176017107	0.0104741279505	0.0112777346463	0.0123809912965	0.0167803974448	0.0165488497528	0.0182922676691	0.0148735340988	0.0182786472167	0.00834933736499	0.00735504433457	0.00750486931176	0.0010487748403	0.000885329410643	0.000980672577943	4.08613574143e-05	4.08613574143e-05	0.0	0.00452199022052	0.00589765592013	0.0053392173688	0.00121222026996	0.00174341791634	0.00144376796197	0.000953431673	0.000681022623572	0.000844468053229	0.000422234026614	0.000612920361214	0.0005720590038	0.00174341791634	0.00258788596957	0.0018115201787	0.0080088260532	0.00784538062354	0.00888053501137	0.00408613574143	0.0043857856958	0.00306460180607	0.00366390171481	0.00269684958934	0.00288753592394
k__Bacteria;p__Chlorobi	0.014301475095	0.0123128890342	0.0117544504828	0.0147100886691	0.00862174641442	0.0061973058745	0.0135114888517	0.0136340729239	0.0132390798022	0.00330976995056	0.00298287909124	0.00351407673763	0.00725970116727	0.007627453384	0.0040997561939	0.00196134515589	0.00212479058554	0.00192048379847	0.00828123510263	0.00742314659693	0.0075321102167	0.00890777591632	0.00907122134597	0.0110870483117	0.00693281030796	0.00296925863877	0.0033370108555	0.00168893610646	0.00396355166919	0.00335063130797	0.00239719963497	0.00205668832319	0.00232909737261	0.0110053255969	0.00399079257413	0.00881243274902	0.037415382939	0.0339694084637	0.0337378607717	0.00626540813686	0.00315994497337	0.00569334913306	0.00497146515207	0.00231547692014	0.00694643076043	0.00646971492393	0.00559800596576	0.00728694207222	0.00396355166919	0.00708263528514	0.00377286533459	0.00626540813686	0.0158133453193	0.00578869230036
k__Bacteria;p__Chloroflexi	0.0786989743799	0.0799248151024	0.0857816096651	0.047930372247	0.0561571255397	0.0520028875359	0.0293520750759	0.0321715087375	0.0292839728136	0.0961603944483	0.10272545254	0.0995791280186	0.0489246652774	0.0566883231861	0.0654871354826	0.0743404295891	0.0832209646004	0.0757433361936	0.0513627262698	0.0637981993762	0.0590038001062	0.0439259592204	0.0580503684332	0.0590719023686	0.0772007246081	0.0602023999237	0.0587041501519	0.0870346912924	0.0847328348248	0.104673177243	0.100873071003	0.100369114262	0.100437216524	0.164712131737	0.179558424931	0.163881284136	0.0282896797832	0.0334654517223	0.0344325038478	0.226685190482	0.278102398562	0.245590378512	0.21950721203	0.215162287691	0.187771557771	0.104918345387	0.110134978684	0.107778640406	0.037674171536	0.0276086571596	0.0360260967869	0.0302918862965	0.0422778844713	0.0295700023155
k__Bacteria;p__Cyanobacteria	0.00683746714066	0.00223375420531	0.0035276971901	0.017420558711	0.0126670207984	0.0176384859505	0.00396355166919	0.00518939239162	0.00856726460453	0.00622454677944	0.00149824977186	0.00121222026996	0.00170255655893	0.00239719963497	0.00341873357033	0.0817771966385	0.0734687206309	0.0624089132241	0.00360941990493	0.00642885356652	0.00365028126234	0.00780451926613	0.00187962244106	0.00377286533459	0.0120268595323	0.0103379234258	0.0060066195399	0.0485841539656	0.031926340593	0.0310137702774	0.0352497309961	0.0871981367221	0.0272136640379	0.0466636701671	0.0798703332925	0.0591808659884	0.0127351230608	0.0266824663915	0.014301475095	0.00354131764257	0.00516215148667	0.00475353791253	0.0109917051444	0.0187826039581	0.0131845979923	0.00227461556273	0.00859450550947	0.0240400986121	0.00671488306842	0.0119587572699	0.0108418801673	0.00367752216729	0.00156635203421	0.00222013375284
k__Bacteria;p__Elusimicrobia	0.00683746714066	0.00721883980986	0.00551628325093	0.00468543565017	0.00512129012926	0.00559800596576	0.00784538062354	0.0068647080456	0.00809054876803	0.0188507062205	0.0219697898364	0.0212615263079	0.00987482804179	0.0138656206159	0.0131573570874	0.003813726692	0.00471267655512	0.00538007872622	0.0116454868631	0.00878519184407	0.0100655143764	0.00518939239162	0.00453561067299	0.00559800596576	0.00394993121672	0.00374562442964	0.00397717212166	0.000503956741443	0.0006674021711	0.0005720590038	0.00498508560454	0.00709625573762	0.00644247401899	0.000912570315586	0.00100791348289	0.00113049755513	0.0022882360152	0.0020022065133	0.00197496560836	0.00110325665019	0.0008580885057	0.0016208338441	0.0012394611749	0.00186600198859	0.00151187022433	0.00450836976804	0.00325528814067	0.00480801972242	0.00843106007982	0.00904398044103	0.0124354731064	0.00788624198096	0.0061019627072	0.0081041692205
k__Bacteria;p__FBP	0.000231547692014	0.0	9.53431673e-05	0.000217927239543	6.81022623572e-05	0.000136204524714	0.000245168144486	6.81022623572e-05	5.44818098857e-05	0.0	2.72409049429e-05	4.08613574143e-05	0.0	0.000163445429657	0.0	1.36204524714e-05	4.08613574143e-05	0.0	4.08613574143e-05	0.0	1.36204524714e-05	2.72409049429e-05	2.72409049429e-05	5.44818098857e-05	0.000108963619771	0.0	0.0	4.08613574143e-05	6.81022623572e-05	4.08613574143e-05	2.72409049429e-05	6.81022623572e-05	4.08613574143e-05	2.72409049429e-05	8.17227148286e-05	4.08613574143e-05	2.72409049429e-05	0.000204306787071	5.44818098857e-05	0.000108963619771	6.81022623572e-05	2.72409049429e-05	1.36204524714e-05	9.53431673e-05	9.53431673e-05	9.53431673e-05	0.0	1.36204524714e-05	0.000299649954371	0.000204306787071	0.000177065882129	0.000354131764257	9.53431673e-05	8.17227148286e-05
k__Bacteria;p__FCPU426	0.00302374044866	0.00378648578706	0.00226099511026	0.0014301475095	0.00265598823193	0.00256064506463	0.00430406298097	0.00582955365777	0.00642885356652	0.00494422424713	0.00473991746006	0.00301011999619	0.0040997561939	0.00309184271101	0.00531197646386	0.0069600512129	0.0113049755513	0.00825399419769	0.0192320788897	0.0151868045056	0.0147509500266	0.00202944741824	0.00223375420531	0.00186600198859	0.00138928615209	0.00177065882129	0.000912570315586	0.0	8.17227148286e-05	1.36204524714e-05	0.0074367670494	0.0105013688555	0.0100110325665	0.0031463245209	0.00365028126234	0.00232909737261	0.000163445429657	0.000136204524714	0.000231547692014	0.000122584072243	4.08613574143e-05	0.000108963619771	0.00269684958934	0.00272409049429	0.00340511311786	0.00321442678326	0.00330976995056	0.00464457429276	0.000435854479086	0.000830847600757	0.000708263528514	0.000272409049429	0.000326890859314	0.000681022623572
k__Bacteria;p__Fibrobacteres	0.000136204524714	5.44818098857e-05	0.000108963619771	0.000108963619771	0.000149824977186	4.08613574143e-05	4.08613574143e-05	9.53431673e-05	0.000108963619771	0.0	4.08613574143e-05	2.72409049429e-05	0.000122584072243	5.44818098857e-05	1.36204524714e-05	9.53431673e-05	5.44818098857e-05	6.81022623572e-05	0.0	5.44818098857e-05	4.08613574143e-05	0.00126670207984	0.000776365790872	0.000939811220529	6.81022623572e-05	2.72409049429e-05	2.72409049429e-05	2.72409049429e-05	0.0	4.08613574143e-05	5.44818098857e-05	9.53431673e-05	0.000136204524714	2.72409049429e-05	4.08613574143e-05	6.81022623572e-05	0.000122584072243	6.81022623572e-05	0.0001906863346	0.0	1.36204524714e-05	8.17227148286e-05	0.000122584072243	4.08613574143e-05	9.53431673e-05	0.000245168144486	8.17227148286e-05	0.000204306787071	0.0001906863346	0.000394993121672	0.000354131764257	0.0	0.000122584072243	6.81022623572e-05
k__Bacteria;p__Firmicutes	0.00698729211784	0.00822675329274	0.00716435799997	0.00704177392773	0.00651057628134	0.0132390798022	0.00646971492393	0.00351407673763	0.00351407673763	0.00415423800379	0.00469905610264	0.00298287909124	0.00345959492774	0.00471267655512	0.0023835791825	0.00310546316349	0.00386820850189	0.0037183835247	0.00900311908362	0.00813141012544	0.0105013688555	0.0101880984486	0.00994293030414	0.00712349664256	0.0052438742015	0.00445388795816	0.0041950993612	0.024067339517	0.0248437053079	0.0227325351748	0.00160721339163	0.00204306787071	0.00508042877184	0.00268322913687	0.00187962244106	0.00155273158174	0.017161770114	0.0129258093954	0.0132663207072	0.00813141012544	0.0114548005285	0.00803606695814	0.00377286533459	0.00573421049047	0.00668764216347	0.017420558711	0.0192729402471	0.0177883109277	0.0077227965513	0.00697367166537	0.00531197646386	0.00374562442964	0.00825399419769	0.00354131764257
k__Bacteria;p__Fusobacteria	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GAL15	0.000245168144486	0.000503956741443	0.000531197646386	6.81022623572e-05	8.17227148286e-05	0.000177065882129	0.000245168144486	0.000217927239543	0.000177065882129	0.000735504433457	0.000830847600757	0.00106239529277	0.0	1.36204524714e-05	2.72409049429e-05	9.53431673e-05	0.000163445429657	0.000245168144486	0.000326890859314	0.000149824977186	0.000163445429657	0.0	0.0	0.0	0.0020975496806	0.00147100886691	0.00208392922813	0.000871708958172	0.000599299908743	0.000490336288972	1.36204524714e-05	2.72409049429e-05	1.36204524714e-05	0.000558438551329	0.00166169520151	0.000422234026614	0.000885329410643	0.000721883980986	0.000926190768057	0.000394993121672	0.000640161266157	0.000435854479086	0.000231547692014	0.0001906863346	0.000163445429657	0.0	1.36204524714e-05	0.0	0.0	2.72409049429e-05	0.0	9.53431673e-05	0.000136204524714	0.000163445429657
k__Bacteria;p__GN02	0.0	5.44818098857e-05	0.000122584072243	0.0	0.0	8.17227148286e-05	0.0	2.72409049429e-05	0.0	0.000108963619771	9.53431673e-05	0.0	0.0	1.36204524714e-05	1.36204524714e-05	0.0	2.72409049429e-05	0.0	0.0	0.0	4.08613574143e-05	0.0	5.44818098857e-05	0.0	2.72409049429e-05	0.0	0.0	1.36204524714e-05	1.36204524714e-05	0.0	0.0	0.0	1.36204524714e-05	2.72409049429e-05	0.0	0.0	9.53431673e-05	0.000136204524714	2.72409049429e-05	0.0	5.44818098857e-05	0.0	0.0	2.72409049429e-05	0.0	4.08613574143e-05	6.81022623572e-05	0.000122584072243	6.81022623572e-05	2.72409049429e-05	6.81022623572e-05	2.72409049429e-05	0.0	1.36204524714e-05
k__Bacteria;p__GN04	0.000204306787071	0.000136204524714	0.0	0.000435854479086	0.000394993121672	0.000217927239543	6.81022623572e-05	0.000136204524714	6.81022623572e-05	2.72409049429e-05	6.81022623572e-05	9.53431673e-05	5.44818098857e-05	0.000258788596957	0.000108963619771	4.08613574143e-05	4.08613574143e-05	4.08613574143e-05	6.81022623572e-05	0.0	4.08613574143e-05	0.0007627453384	0.000612920361214	0.0008580885057	0.000245168144486	0.000122584072243	4.08613574143e-05	8.17227148286e-05	4.08613574143e-05	8.17227148286e-05	0.0	0.0	0.0	4.08613574143e-05	1.36204524714e-05	0.0	0.000980672577943	0.00147100886691	0.000953431673	9.53431673e-05	5.44818098857e-05	9.53431673e-05	8.17227148286e-05	1.36204524714e-05	0.000177065882129	4.08613574143e-05	5.44818098857e-05	0.000177065882129	2.72409049429e-05	5.44818098857e-05	1.36204524714e-05	0.000217927239543	0.0006674021711	0.000149824977186
k__Bacteria;p__GOUTA4	8.17227148286e-05	0.0	8.17227148286e-05	5.44818098857e-05	1.36204524714e-05	0.0	0.0	2.72409049429e-05	1.36204524714e-05	0.0	0.0	1.36204524714e-05	0.0	8.17227148286e-05	0.0	0.0	0.0	0.0	5.44818098857e-05	0.0	0.0	0.0	1.36204524714e-05	4.08613574143e-05	1.36204524714e-05	0.0	0.0	0.0	2.72409049429e-05	2.72409049429e-05	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	9.53431673e-05	0.0	4.08613574143e-05	0.0	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes	0.0112504937414	0.0116863482205	0.0111142892167	0.0111687710266	0.00852640324712	0.00607472180226	0.00828123510263	0.0082948555551	0.00956155763494	0.00661953990112	0.00731418297716	0.0074367670494	0.00606110134979	0.00713711709503	0.00460371293534	0.00401803347907	0.00366390171481	0.00416785845626	0.00611558315967	0.00678298533077	0.00671488306842	0.0176384859505	0.0172434928288	0.0178019313802	0.00430406298097	0.0027649518517	0.00198858606083	0.000708263528514	0.00311908361596	0.00223375420531	0.0040997561939	0.00335063130797	0.00482164017489	0.00189324289353	0.000776365790872	0.00164807474904	0.0158678271292	0.0135251093041	0.0161674770836	0.0109099824296	0.0111006687642	0.0120677208897	0.00439940614827	0.00377286533459	0.00645609447146	0.00739590569199	0.00735504433457	0.00651057628134	0.021234285403	0.0181969245018	0.0159904112015	0.007627453384	0.0119451368174	0.00687832849807
k__Bacteria;p__LCP-89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
