# Constructed from biom file
#OTU ID	C01.05102014.R1.D01	C01.05102014.R1.D02	C01.05102014.R1.D03	C02.05102014.R1.D01	C02.05102014.R1.D02	C02.05102014.R1.D03	C03.05102014.R1.D01	C03.05102014.R1.D02	C03.05102014.R1.D03	C04.05102014.R1.D01	C04.05102014.R1.D02	C04.05102014.R1.D03	C05.05102014.R1.D01	C05.05102014.R1.D02	C05.05102014.R1.D03	C06.05102014.R1.D01	C06.05102014.R1.D02	C06.05102014.R1.D03	C07.05102014.R1.D01	C07.05102014.R1.D02	C07.05102014.R1.D03	C08.05102014.R1.D01	C08.05102014.R1.D02	C08.05102014.R1.D03	C09.05102014.R2.D04	C09.05102014.R2.D05	C09.05102014.R2.D06	C10.05102014.R1.D01	C10.05102014.R1.D02	C10.05102014.R1.D03	C11.06102014.R1.D01	C11.06102014.R1.D02	C11.06102014.R1.D03	C12.06102014.R2.D01	C12.06102014.R2.D02	C12.06102014.R2.D03	C13.06102014.R2.D10	C13.06102014.R2.D11	C13.06102014.R2.D12	C14.06102014.R1.D01	C14.06102014.R1.D02	C14.06102014.R1.D03	C15.06102014.R2.D01	C15.06102014.R2.D02	C15.06102014.R2.D03	C16.06102014.R1.D01	C16.06102014.R1.D02	C16.06102014.R1.D03	C17.06102014.R1.D01	C17.06102014.R1.D02	C17.06102014.R1.D03	C18.06102014.RE1.D04	C18.06102014.RE1.D05	C18.06102014.RE1.D06
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrosocaldales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122584072243	1.36204524714e-05	0.000177065882129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales	0.00208392922813	0.00189324289353	0.00196134515589	0.0013348043422	0.00189324289353	0.0011441180076	0.00117135891254	0.000885329410643	0.000789986243343	0.000463095384029	0.000394993121672	0.000681022623572	0.00129394298479	0.00117135891254	0.000776365790872	0.000422234026614	0.000258788596957	0.000149824977186	0.000245168144486	0.000408613574143	0.000272409049429	0.00107601574524	0.00151187022433	0.00235633827756	0.00130756343726	0.000830847600757	0.00102153393536	0.000789986243343	0.000926190768057	0.000558438551329	0.00113049755513	0.000994293030414	0.00121222026996	0.0016208338441	0.00149824977186	0.00192048379847	0.00358217899999	0.0033370108555	0.00392269031177	0.00570696958553	0.00548904234599	0.00396355166919	0.00264236777946	0.00251978370721	0.0035276971901	0.0072460807148	0.0092482872281	0.00766831474142	0.00414061755132	0.00503956741443	0.00574783094294	0.00153911112927	0.0023835791825	0.00137566569961
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004767158365	0.000531197646386	0.000585679456272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000503956741443	6.81022623572e-05	0.000612920361214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000340511311786	0.000422234026614	0.000299649954371	0.0	0.0	0.0	4.08613574143e-05	0.0	0.000122584072243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Sulfolobales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	2.72409049429e-05	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA	1.36204524714e-05	5.44818098857e-05	8.17227148286e-05	1.36204524714e-05	0.0	2.72409049429e-05	1.36204524714e-05	6.81022623572e-05	1.36204524714e-05	1.36204524714e-05	0.0	0.0	1.36204524714e-05	0.000108963619771	0.0	0.0	2.72409049429e-05	0.000108963619771	5.44818098857e-05	5.44818098857e-05	1.36204524714e-05	0.0	0.0	4.08613574143e-05	0.135060406707	0.198872226535	0.154020076547	0.0125852980836	0.0127759844182	0.010228959806	0.0	0.0	2.72409049429e-05	0.000585679456272	0.000531197646386	0.000803606695814	0.0	0.0	0.0	4.08613574143e-05	2.72409049429e-05	0.0	9.53431673e-05	8.17227148286e-05	0.000149824977186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	4.08613574143e-05	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales	2.72409049429e-05	1.36204524714e-05	0.0	1.36204524714e-05	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	2.72409049429e-05	0.0	2.72409049429e-05	2.72409049429e-05	0.0	0.0	0.0	0.0	1.36204524714e-05	2.72409049429e-05	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2	0.000531197646386	0.000503956741443	0.00111687710266	0.000721883980986	0.000544818098857	0.0004767158365	0.0007627453384	0.000408613574143	0.000367752216729	0.00102153393536	0.000844468053229	0.00236995873003	0.000898949863114	0.000735504433457	0.000776365790872	0.0108146392623	0.00649695582887	0.00708263528514	0.000258788596957	0.000490336288972	0.000517577193914	0.000340511311786	0.000340511311786	0.000463095384029	0.00113049755513	0.00140290660456	0.00170255655893	0.000503956741443	0.000585679456272	0.000313270406843	4.08613574143e-05	8.17227148286e-05	0.000122584072243	0.000258788596957	0.000217927239543	0.000313270406843	0.0004767158365	0.000231547692014	0.000408613574143	0.000449474931557	8.17227148286e-05	8.17227148286e-05	6.81022623572e-05	0.000177065882129	0.000435854479086	0.00138928615209	0.0011441180076	0.00138928615209	6.81022623572e-05	0.000163445429657	0.000136204524714	0.000258788596957	0.000354131764257	0.000299649954371
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Thermoplasmatales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00194772470341	0.00130756343726	0.00156635203421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__[Parvarchaeota];c__[Parvarchaea];o__YLA114	0.0	0.0	0.0	0.0	0.0	5.44818098857e-05	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;Other;Other;Other	0.0	5.44818098857e-05	0.0	5.44818098857e-05	2.72409049429e-05	6.81022623572e-05	8.17227148286e-05	8.17227148286e-05	2.72409049429e-05	5.44818098857e-05	0.0	1.36204524714e-05	0.0	0.0	0.000163445429657	0.0	0.0	2.72409049429e-05	0.0	1.36204524714e-05	0.0	9.53431673e-05	2.72409049429e-05	1.36204524714e-05	0.0	1.36204524714e-05	1.36204524714e-05	0.0	0.0	0.0	1.36204524714e-05	5.44818098857e-05	5.44818098857e-05	0.0	0.0	0.0	0.0	4.08613574143e-05	0.000108963619771	0.0	1.36204524714e-05	2.72409049429e-05	2.72409049429e-05	0.0	5.44818098857e-05	0.0	2.72409049429e-05	5.44818098857e-05	2.72409049429e-05	2.72409049429e-05	0.0	1.36204524714e-05	0.0	4.08613574143e-05
k__Bacteria;p__;c__;o__	0.0	0.0	0.0001906863346	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	2.72409049429e-05	0.0	1.36204524714e-05	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	4.08613574143e-05	0.0	5.44818098857e-05	0.000108963619771	5.44818098857e-05	9.53431673e-05	0.000449474931557	0.0001906863346	0.000204306787071	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	1.36204524714e-05	0.0	0.0	0.0	2.72409049429e-05	0.0	0.0	2.72409049429e-05	0.0	1.36204524714e-05	0.0	2.72409049429e-05	0.0	0.0
k__Bacteria;p__AD3;c__ABS-6;o__	8.17227148286e-05	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	1.36204524714e-05	2.72409049429e-05	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08613574143e-05	2.72409049429e-05	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	6.81022623572e-05	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__AD3;c__JG37-AG-4;o__	0.000599299908743	0.000326890859314	0.000653781718629	0.000136204524714	0.000217927239543	0.000231547692014	0.000122584072243	0.000122584072243	0.000245168144486	0.00153911112927	0.00175703836881	0.00178427927376	0.000558438551329	0.000367752216729	0.000939811220529	2.72409049429e-05	4.08613574143e-05	4.08613574143e-05	0.000612920361214	0.000721883980986	0.000531197646386	1.36204524714e-05	0.0	4.08613574143e-05	0.000463095384029	0.000844468053229	0.000980672577943	0.0	1.36204524714e-05	0.0	0.00119859981749	0.0008580885057	0.00115773846007	0.0	0.0	0.0	0.0	0.0	0.0	0.000231547692014	0.000245168144486	0.000108963619771	2.72409049429e-05	2.72409049429e-05	2.72409049429e-05	0.0001906863346	8.17227148286e-05	9.53431673e-05	0.000163445429657	1.36204524714e-05	1.36204524714e-05	0.000789986243343	0.000394993121672	0.000503956741443
k__Bacteria;p__Acidobacteria;Other;Other	4.08613574143e-05	0.0	1.36204524714e-05	2.72409049429e-05	0.0	1.36204524714e-05	0.0	2.72409049429e-05	0.0	8.17227148286e-05	1.36204524714e-05	0.000163445429657	0.0	4.08613574143e-05	2.72409049429e-05	8.17227148286e-05	0.000136204524714	0.000177065882129	4.08613574143e-05	0.0	5.44818098857e-05	0.0	0.0	0.0	1.36204524714e-05	8.17227148286e-05	0.000163445429657	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	0.000640161266157	0.000449474931557	0.000640161266157	9.53431673e-05	0.0	0.0	5.44818098857e-05	4.08613574143e-05	2.72409049429e-05	8.17227148286e-05	0.000108963619771	0.000122584072243	0.0	4.08613574143e-05	0.0	2.72409049429e-05	0.0	2.72409049429e-05	0.0	0.000136204524714	1.36204524714e-05
k__Bacteria;p__Acidobacteria;c__;o__	0.000408613574143	0.000749124885929	0.0004767158365	0.000435854479086	0.000326890859314	0.000204306787071	9.53431673e-05	0.000367752216729	8.17227148286e-05	1.36204524714e-05	4.08613574143e-05	9.53431673e-05	0.000394993121672	0.000463095384029	0.000122584072243	9.53431673e-05	8.17227148286e-05	0.000108963619771	0.000136204524714	0.000122584072243	2.72409049429e-05	0.00375924488211	0.00498508560454	0.00450836976804	0.000408613574143	0.000136204524714	0.0001906863346	0.0	0.000272409049429	0.000163445429657	9.53431673e-05	4.08613574143e-05	9.53431673e-05	5.44818098857e-05	0.000122584072243	1.36204524714e-05	0.000313270406843	0.000422234026614	0.000612920361214	0.000122584072243	4.08613574143e-05	0.000136204524714	9.53431673e-05	0.000108963619771	0.000435854479086	9.53431673e-05	4.08613574143e-05	0.000122584072243	0.0039090698593	0.00435854479086	0.00497146515207	0.000313270406843	0.0005720590038	0.000354131764257
k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__	0.0	0.0	0.0	0.0	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.81022623572e-05	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.44818098857e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0
k__Bacteria;p__Acidobacteria;c__AT-s54;o__	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000272409049429	0.0001906863346	0.000163445429657	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08613574143e-05	5.44818098857e-05	2.72409049429e-05	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__	0.00976586442202	0.0111415301216	0.00975224396954	0.0094389735627	0.00689194895054	0.00634713085169	0.0120949617946	0.0103787847832	0.0144921614296	0.00337787221291	0.00369114261976	0.0043857856958	0.00582955365777	0.00802244650567	0.00397717212166	0.00277857230417	0.00279219275664	0.00344597447527	0.0063879922091	0.0044811288631	0.00546180144104	0.0221468557185	0.0187281221482	0.0170255655893	0.0060066195399	0.0022882360152	0.0026696086844	0.00149824977186	0.00388182895436	0.00208392922813	0.00318718587831	0.00389544940683	0.00355493809504	0.00623816723192	0.00307822225854	0.00559800596576	0.00690556940302	0.00678298533077	0.00672850352089	0.00592489682507	0.00320080633079	0.0062926490418	0.00296925863877	0.00213841103801	0.00640161266157	0.0067693648783	0.00806330786309	0.00698729211784	0.0106920551901	0.00931638949046	0.0129121889429	0.00675574442583	0.0114956618859	0.00678298533077
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	0.0	1.36204524714e-05	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__BPC015	0.0	0.0	0.0	0.0	4.08613574143e-05	4.08613574143e-05	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	2.72409049429e-05	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.81022623572e-05	0.000108963619771	0.0	0.0	0.0	0.0	0.0	0.0	4.08613574143e-05	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	1.36204524714e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21	0.000272409049429	0.000299649954371	0.000258788596957	0.000585679456272	0.000354131764257	0.000163445429657	0.000108963619771	9.53431673e-05	0.000272409049429	5.44818098857e-05	9.53431673e-05	9.53431673e-05	0.000558438551329	0.0003813726692	0.000408613574143	4.08613574143e-05	8.17227148286e-05	0.000122584072243	5.44818098857e-05	8.17227148286e-05	0.000108963619771	0.0040997561939	0.00302374044866	0.0040044130266	0.000122584072243	4.08613574143e-05	8.17227148286e-05	6.81022623572e-05	9.53431673e-05	4.08613574143e-05	0.000231547692014	0.000258788596957	8.17227148286e-05	2.72409049429e-05	0.0	0.0	0.000163445429657	0.000299649954371	0.000163445429657	6.81022623572e-05	0.0	6.81022623572e-05	4.08613574143e-05	4.08613574143e-05	0.000163445429657	0.000245168144486	0.000149824977186	0.000245168144486	0.00167531565399	0.00108963619771	0.00100791348289	0.000231547692014	0.000272409049429	0.000340511311786
