# Constructed from biom file
#OTU ID	C01.05102014.R1.D01	C01.05102014.R1.D02	C01.05102014.R1.D03	C02.05102014.R1.D01	C02.05102014.R1.D02	C02.05102014.R1.D03	C03.05102014.R1.D01	C03.05102014.R1.D02	C03.05102014.R1.D03	C04.05102014.R1.D01	C04.05102014.R1.D02	C04.05102014.R1.D03	C05.05102014.R1.D01	C05.05102014.R1.D02	C05.05102014.R1.D03	C06.05102014.R1.D01	C06.05102014.R1.D02	C06.05102014.R1.D03	C07.05102014.R1.D01	C07.05102014.R1.D02	C07.05102014.R1.D03	C08.05102014.R1.D01	C08.05102014.R1.D02	C08.05102014.R1.D03	C09.05102014.R2.D04	C09.05102014.R2.D05	C09.05102014.R2.D06	C10.05102014.R1.D01	C10.05102014.R1.D02	C10.05102014.R1.D03	C11.06102014.R1.D01	C11.06102014.R1.D02	C11.06102014.R1.D03	C12.06102014.R2.D01	C12.06102014.R2.D02	C12.06102014.R2.D03	C13.06102014.R2.D10	C13.06102014.R2.D11	C13.06102014.R2.D12	C14.06102014.R1.D01	C14.06102014.R1.D02	C14.06102014.R1.D03	C15.06102014.R2.D01	C15.06102014.R2.D02	C15.06102014.R2.D03	C16.06102014.R1.D01	C16.06102014.R1.D02	C16.06102014.R1.D03	C17.06102014.R1.D01	C17.06102014.R1.D02	C17.06102014.R1.D03	C18.06102014.RE1.D04	C18.06102014.RE1.D05	C18.06102014.RE1.D06
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;Other	0.0	0.0	0.0	0.000122584072243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__	0.000108963619771	8.17227148286e-05	0.000108963619771	0.000326890859314	0.000177065882129	0.000531197646386	0.000177065882129	0.0	0.000177065882129	1.36204524714e-05	1.36204524714e-05	5.44818098857e-05	0.000449474931557	0.000108963619771	6.81022623572e-05	6.81022623572e-05	0.0	1.36204524714e-05	2.72409049429e-05	1.36204524714e-05	1.36204524714e-05	1.36204524714e-05	1.36204524714e-05	9.53431673e-05	0.0	0.000108963619771	8.17227148286e-05	0.0	5.44818098857e-05	0.0	0.0	1.36204524714e-05	1.36204524714e-05	9.53431673e-05	0.0	2.72409049429e-05	0.00927552813304	0.00967052125472	0.0125444367262	0.000108963619771	0.0	6.81022623572e-05	8.17227148286e-05	0.000108963619771	0.000163445429657	0.000108963619771	0.000122584072243	0.0	6.81022623572e-05	2.72409049429e-05	1.36204524714e-05	0.000204306787071	0.0001906863346	2.72409049429e-05
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__Nitrosopumilus	0.000449474931557	0.000231547692014	8.17227148286e-05	0.000217927239543	0.000204306787071	0.000149824977186	0.000108963619771	6.81022623572e-05	6.81022623572e-05	8.17227148286e-05	0.0	4.08613574143e-05	6.81022623572e-05	0.000122584072243	0.0	4.08613574143e-05	2.72409049429e-05	5.44818098857e-05	4.08613574143e-05	5.44818098857e-05	4.08613574143e-05	2.72409049429e-05	6.81022623572e-05	0.000122584072243	4.08613574143e-05	1.36204524714e-05	0.0	1.36204524714e-05	9.53431673e-05	5.44818098857e-05	1.36204524714e-05	0.0	6.81022623572e-05	0.000122584072243	0.0	6.81022623572e-05	0.000149824977186	0.000258788596957	0.000149824977186	0.0	0.0	2.72409049429e-05	0.000204306787071	4.08613574143e-05	9.53431673e-05	0.000108963619771	0.0001906863346	2.72409049429e-05	4.08613574143e-05	4.08613574143e-05	5.44818098857e-05	0.0001906863346	0.000231547692014	8.17227148286e-05
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__SAGMA-X;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08613574143e-05	1.36204524714e-05	2.72409049429e-05	1.36204524714e-05	0.0	1.36204524714e-05	0.0	0.0	0.0	4.08613574143e-05	8.17227148286e-05	0.000163445429657	0.0	0.0	0.0	0.000136204524714	0.000299649954371	0.0001906863346	0.0	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	2.72409049429e-05	0.000204306787071	0.0	0.0	0.0	2.72409049429e-05	0.0	0.0	0.000122584072243	0.000108963619771	0.000245168144486	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__SAGMA-X;g__	1.36204524714e-05	0.0	1.36204524714e-05	0.0	0.0	0.0	4.08613574143e-05	4.08613574143e-05	4.08613574143e-05	0.00603386044484	0.00821313284027	0.00640161266157	0.00280581320911	0.00279219275664	0.0031463245209	5.44818098857e-05	0.000122584072243	0.000108963619771	0.0266824663915	0.0212206649505	0.0305915362508	4.08613574143e-05	0.000163445429657	0.000394993121672	0.0370476307223	0.0456148953268	0.0289162205968	0.001906863346	0.00126670207984	0.00137566569961	0.0001906863346	0.000245168144486	0.000299649954371	0.0110053255969	0.00652419673382	0.0132527002547	0.0	0.0	0.0	5.44818098857e-05	2.72409049429e-05	1.36204524714e-05	0.0168893610646	0.0218199648592	0.0201582696577	0.0025742655171	0.00465819474523	0.00311908361596	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrosocaldales;f__Nitrosocaldaceae;g__Candidatus Nitrosocaldus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122584072243	1.36204524714e-05	0.000177065882129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera	0.00208392922813	0.00189324289353	0.00196134515589	0.0013348043422	0.00186600198859	0.0011441180076	0.00117135891254	0.000885329410643	0.000789986243343	0.000463095384029	0.000394993121672	0.000681022623572	0.00129394298479	0.00117135891254	0.000776365790872	0.000422234026614	0.000258788596957	0.000149824977186	0.000245168144486	0.000408613574143	0.000272409049429	0.00107601574524	0.00151187022433	0.00235633827756	0.00130756343726	0.000830847600757	0.00102153393536	0.000789986243343	0.000926190768057	0.000558438551329	0.00113049755513	0.000994293030414	0.00121222026996	0.0016208338441	0.00149824977186	0.00192048379847	0.00358217899999	0.0033370108555	0.00392269031177	0.00570696958553	0.00548904234599	0.00396355166919	0.00264236777946	0.00251978370721	0.0035276971901	0.0072460807148	0.0092482872281	0.00766831474142	0.00414061755132	0.00503956741443	0.00574783094294	0.00153911112927	0.0023835791825	0.00137566569961
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004767158365	0.000531197646386	0.000585679456272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000503956741443	6.81022623572e-05	0.000612920361214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales;f__Desulfurococcaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000340511311786	0.000422234026614	0.000299649954371	0.0	0.0	0.0	4.08613574143e-05	0.0	0.000122584072243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Sulfolobales;f__Sulfolobaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	2.72409049429e-05	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.81022623572e-05	9.53431673e-05	9.53431673e-05	0.000122584072243	0.0001906863346	0.000108963619771	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA;f__SK322;g__	1.36204524714e-05	5.44818098857e-05	8.17227148286e-05	1.36204524714e-05	0.0	2.72409049429e-05	1.36204524714e-05	6.81022623572e-05	1.36204524714e-05	1.36204524714e-05	0.0	0.0	1.36204524714e-05	0.000108963619771	0.0	0.0	2.72409049429e-05	0.000108963619771	5.44818098857e-05	5.44818098857e-05	1.36204524714e-05	0.0	0.0	4.08613574143e-05	0.134992304444	0.198776883368	0.15392473338	0.0124627140114	0.0125852980836	0.0101199961863	0.0	0.0	2.72409049429e-05	0.000585679456272	0.000517577193914	0.000803606695814	0.0	0.0	0.0	4.08613574143e-05	2.72409049429e-05	0.0	9.53431673e-05	8.17227148286e-05	0.000149824977186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__pMC1;g__pMC1A4	0.0	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Candidatus Methanoregula	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina	2.72409049429e-05	1.36204524714e-05	0.0	1.36204524714e-05	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	2.72409049429e-05	0.0	2.72409049429e-05	2.72409049429e-05	0.0	0.0	0.0	0.0	1.36204524714e-05	2.72409049429e-05	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;Other;Other	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__;g__	0.0	4.08613574143e-05	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	1.36204524714e-05	5.44818098857e-05	0.0001906863346	0.000245168144486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	5.44818098857e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	2.72409049429e-05	0.0	2.72409049429e-05	0.000108963619771	8.17227148286e-05	0.00110325665019	0.00106239529277	0.00130756343726	0.0	4.08613574143e-05	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__CCA47;g__	0.0	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__DHVEG-1;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08613574143e-05	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae];Other	0.0	0.0	0.0	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08613574143e-05	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae];g__	0.000531197646386	0.000394993121672	0.000980672577943	0.000681022623572	0.000544818098857	0.0004767158365	0.0007627453384	0.000408613574143	0.000367752216729	0.00102153393536	0.000844468053229	0.00236995873003	0.000898949863114	0.000694643076043	0.000735504433457	0.0108146392623	0.00649695582887	0.00708263528514	0.000245168144486	0.000490336288972	0.0004767158365	0.0002860295019	0.000149824977186	0.000217927239543	0.00113049755513	0.00138928615209	0.00170255655893	0.000503956741443	0.000585679456272	0.000313270406843	4.08613574143e-05	2.72409049429e-05	6.81022623572e-05	0.000258788596957	0.000217927239543	0.000299649954371	0.000449474931557	0.000231547692014	0.000408613574143	0.000408613574143	5.44818098857e-05	6.81022623572e-05	1.36204524714e-05	6.81022623572e-05	0.000326890859314	0.0002860295019	4.08613574143e-05	6.81022623572e-05	6.81022623572e-05	0.000122584072243	0.000136204524714	0.000245168144486	0.000354131764257	0.000272409049429
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae];g__Methanomassiliicoccus	0.0	0.0	0.000108963619771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	2.72409049429e-05	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
