# Constructed from biom file
#OTU ID	C01.05102014.R1.D01	C01.05102014.R1.D02	C01.05102014.R1.D03	C02.05102014.R1.D01	C02.05102014.R1.D02	C02.05102014.R1.D03	C03.05102014.R1.D01	C03.05102014.R1.D02	C03.05102014.R1.D03	C04.05102014.R1.D01	C04.05102014.R1.D02	C04.05102014.R1.D03	C05.05102014.R1.D01	C05.05102014.R1.D02	C05.05102014.R1.D03	C06.05102014.R1.D01	C06.05102014.R1.D02	C06.05102014.R1.D03	C07.05102014.R1.D01	C07.05102014.R1.D02	C07.05102014.R1.D03	C08.05102014.R1.D01	C08.05102014.R1.D02	C08.05102014.R1.D03	C09.05102014.R2.D04	C09.05102014.R2.D05	C09.05102014.R2.D06	C10.05102014.R1.D01	C10.05102014.R1.D02	C10.05102014.R1.D03	C11.06102014.R1.D01	C11.06102014.R1.D02	C11.06102014.R1.D03	C12.06102014.R2.D01	C12.06102014.R2.D02	C12.06102014.R2.D03	C13.06102014.R2.D10	C13.06102014.R2.D11	C13.06102014.R2.D12	C14.06102014.R1.D01	C14.06102014.R1.D02	C14.06102014.R1.D03	C15.06102014.R2.D01	C15.06102014.R2.D02	C15.06102014.R2.D03	C16.06102014.R1.D01	C16.06102014.R1.D02	C16.06102014.R1.D03	C17.06102014.R1.D01	C17.06102014.R1.D02	C17.06102014.R1.D03	C18.06102014.RE1.D04	C18.06102014.RE1.D05	C18.06102014.RE1.D06
k__Bacteria;Other;Other	0.0	5.44818098857e-05	0.0	5.44818098857e-05	2.72409049429e-05	6.81022623572e-05	8.17227148286e-05	8.17227148286e-05	2.72409049429e-05	5.44818098857e-05	0.0	1.36204524714e-05	0.0	0.0	0.000163445429657	0.0	0.0	2.72409049429e-05	0.0	1.36204524714e-05	0.0	9.53431673e-05	2.72409049429e-05	1.36204524714e-05	0.0	1.36204524714e-05	1.36204524714e-05	0.0	0.0	0.0	1.36204524714e-05	5.44818098857e-05	5.44818098857e-05	0.0	0.0	0.0	0.0	4.08613574143e-05	0.000108963619771	0.0	1.36204524714e-05	2.72409049429e-05	2.72409049429e-05	0.0	5.44818098857e-05	0.0	2.72409049429e-05	5.44818098857e-05	2.72409049429e-05	2.72409049429e-05	0.0	1.36204524714e-05	0.0	4.08613574143e-05
k__Bacteria;p__;c__	0.0	0.0	0.0001906863346	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	2.72409049429e-05	0.0	1.36204524714e-05	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	4.08613574143e-05	0.0	5.44818098857e-05	0.000108963619771	5.44818098857e-05	9.53431673e-05	0.000449474931557	0.0001906863346	0.000204306787071	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	1.36204524714e-05	0.0	0.0	0.0	2.72409049429e-05	0.0	0.0	2.72409049429e-05	0.0	1.36204524714e-05	0.0	2.72409049429e-05	0.0	0.0
k__Bacteria;p__AD3;c__ABS-6	8.17227148286e-05	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	1.36204524714e-05	2.72409049429e-05	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08613574143e-05	2.72409049429e-05	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	6.81022623572e-05	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__AD3;c__JG37-AG-4	0.000599299908743	0.000326890859314	0.000653781718629	0.000136204524714	0.000217927239543	0.000231547692014	0.000122584072243	0.000122584072243	0.000245168144486	0.00153911112927	0.00175703836881	0.00178427927376	0.000558438551329	0.000367752216729	0.000939811220529	2.72409049429e-05	4.08613574143e-05	4.08613574143e-05	0.000612920361214	0.000721883980986	0.000531197646386	1.36204524714e-05	0.0	4.08613574143e-05	0.000463095384029	0.000844468053229	0.000980672577943	0.0	1.36204524714e-05	0.0	0.00119859981749	0.0008580885057	0.00115773846007	0.0	0.0	0.0	0.0	0.0	0.0	0.000231547692014	0.000245168144486	0.000108963619771	2.72409049429e-05	2.72409049429e-05	2.72409049429e-05	0.0001906863346	8.17227148286e-05	9.53431673e-05	0.000163445429657	1.36204524714e-05	1.36204524714e-05	0.000789986243343	0.000394993121672	0.000503956741443
k__Bacteria;p__Acidobacteria;Other	4.08613574143e-05	0.0	1.36204524714e-05	2.72409049429e-05	0.0	1.36204524714e-05	0.0	2.72409049429e-05	0.0	8.17227148286e-05	1.36204524714e-05	0.000163445429657	0.0	4.08613574143e-05	2.72409049429e-05	8.17227148286e-05	0.000136204524714	0.000177065882129	4.08613574143e-05	0.0	5.44818098857e-05	0.0	0.0	0.0	1.36204524714e-05	8.17227148286e-05	0.000163445429657	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	0.000640161266157	0.000449474931557	0.000640161266157	9.53431673e-05	0.0	0.0	5.44818098857e-05	4.08613574143e-05	2.72409049429e-05	8.17227148286e-05	0.000108963619771	0.000122584072243	0.0	4.08613574143e-05	0.0	2.72409049429e-05	0.0	2.72409049429e-05	0.0	0.000136204524714	1.36204524714e-05
k__Bacteria;p__Acidobacteria;c__	0.000408613574143	0.000749124885929	0.0004767158365	0.000435854479086	0.000326890859314	0.000204306787071	9.53431673e-05	0.000367752216729	8.17227148286e-05	1.36204524714e-05	4.08613574143e-05	9.53431673e-05	0.000394993121672	0.000463095384029	0.000122584072243	9.53431673e-05	8.17227148286e-05	0.000108963619771	0.000136204524714	0.000122584072243	2.72409049429e-05	0.00375924488211	0.00498508560454	0.00450836976804	0.000408613574143	0.000136204524714	0.0001906863346	0.0	0.000272409049429	0.000163445429657	9.53431673e-05	4.08613574143e-05	9.53431673e-05	5.44818098857e-05	0.000122584072243	1.36204524714e-05	0.000313270406843	0.000422234026614	0.000612920361214	0.000122584072243	4.08613574143e-05	0.000136204524714	9.53431673e-05	0.000108963619771	0.000435854479086	9.53431673e-05	4.08613574143e-05	0.000122584072243	0.0039090698593	0.00435854479086	0.00497146515207	0.000313270406843	0.0005720590038	0.000354131764257
k__Bacteria;p__Acidobacteria;c__AT-s2-57	0.0	0.0	0.0	0.0	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.81022623572e-05	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.44818098857e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0
k__Bacteria;p__Acidobacteria;c__AT-s54	0.0	0.0	0.0	0.0	0.0	2.72409049429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000272409049429	0.0001906863346	0.000163445429657	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08613574143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08613574143e-05	5.44818098857e-05	2.72409049429e-05	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5	0.00976586442202	0.0111415301216	0.00975224396954	0.0094389735627	0.00689194895054	0.00634713085169	0.0120949617946	0.0103787847832	0.0144921614296	0.00337787221291	0.00369114261976	0.0043857856958	0.00582955365777	0.00802244650567	0.00397717212166	0.00277857230417	0.00279219275664	0.00344597447527	0.0063879922091	0.0044811288631	0.00546180144104	0.0221468557185	0.0187281221482	0.0170255655893	0.0060066195399	0.0022882360152	0.0026696086844	0.00149824977186	0.00388182895436	0.00208392922813	0.00318718587831	0.00389544940683	0.00355493809504	0.00623816723192	0.00307822225854	0.00559800596576	0.00690556940302	0.00678298533077	0.00672850352089	0.00592489682507	0.00320080633079	0.0062926490418	0.00296925863877	0.00213841103801	0.00640161266157	0.0067693648783	0.00806330786309	0.00698729211784	0.0106920551901	0.00931638949046	0.0129121889429	0.00675574442583	0.0114956618859	0.00678298533077
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.0113322164562	0.0112368732889	0.0120132390798	0.0140154455931	0.00875795093913	0.00784538062354	0.0103651643308	0.00873071003419	0.00918018496574	0.0070553943802	0.00697367166537	0.00844468053229	0.0088669145589	0.00935725084787	0.00483526062736	0.00501232650949	0.0040997561939	0.00463095384029	0.0052438742015	0.00698729211784	0.00544818098857	0.0639616448058	0.0499734401177	0.0532423487108	0.00663316035359	0.00301011999619	0.00271047004181	0.00140290660456	0.00296925863877	0.00321442678326	0.00262874732699	0.00358217899999	0.00298287909124	0.00265598823193	0.000994293030414	0.00141652705703	0.00945259401517	0.00854002369959	0.00918018496574	0.00356855854751	0.00220651330037	0.00463095384029	0.00264236777946	0.00140290660456	0.00675574442583	0.00587041501519	0.00588403546766	0.00621092632697	0.0380555442052	0.0393631076424	0.0399215461938	0.00664678080606	0.0129258093954	0.00663316035359
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.0807148013457	0.0913523747259	0.0844195644179	0.0723790844332	0.10382870919	0.129244473501	0.14042686498	0.138070526703	0.167082090467	0.22044702325	0.232828014547	0.222149579809	0.157466051022	0.137525708604	0.193941622741	0.135264713494	0.122107356406	0.135414538471	0.20248164644	0.173306637246	0.187499148722	0.0215884171672	0.0172026314714	0.0151323226958	0.0206077445893	0.0157043816996	0.0219561693839	0.0230321851292	0.0196815538212	0.0205532627794	0.191980277585	0.201991310151	0.211103392855	0.139718601452	0.157629496452	0.116073495962	0.00775003745624	0.00730056252469	0.0077227965513	0.0787534561898	0.0921423609692	0.104918345387	0.0967188329996	0.0803061877716	0.0603113635435	0.235429520969	0.248246366744	0.230567019436	0.0627630449884	0.0648197333115	0.0788760402621	0.148326727414	0.0821585693077	0.157833803239
k__Bacteria;p__Acidobacteria;c__BPC102	0.00329614949809	0.00318718587831	0.0025742655171	0.00335063130797	0.0020975496806	0.00224737465779	0.0013348043422	0.00136204524714	0.00132118388973	0.000204306787071	0.000299649954371	0.000435854479086	0.00121222026996	0.00208392922813	0.000749124885929	0.000217927239543	9.53431673e-05	0.000354131764257	0.000340511311786	0.000435854479086	0.000367752216729	0.000517577193914	0.000708263528514	0.000871708958172	0.0017161770114	0.000817227148286	0.0006674021711	0.000326890859314	0.00106239529277	0.000517577193914	0.000163445429657	0.000326890859314	0.000177065882129	0.000681022623572	0.000108963619771	0.000272409049429	0.00222013375284	0.00167531565399	0.00160721339163	0.000626540813686	0.000313270406843	0.00102153393536	0.000599299908743	0.000340511311786	0.00140290660456	0.000721883980986	0.000803606695814	0.000830847600757	0.000217927239543	0.000354131764257	0.000231547692014	0.00113049755513	0.00280581320911	0.00138928615209
k__Bacteria;p__Acidobacteria;c__DA052	0.0890913796156	0.0772960677754	0.0801291218894	0.0799384355548	0.0948936923685	0.109821708277	0.0827987305738	0.0895408545472	0.0913115133685	0.121589779212	0.129584984813	0.124599899209	0.0986801781555	0.11209632384	0.116454868631	0.106552799684	0.111687710266	0.107846742669	0.0628583881557	0.0655279968401	0.0679388169275	0.00836295781746	0.00554352415587	0.00512129012926	0.155273158174	0.225813481524	0.289271169588	0.0558029937755	0.040766014247	0.0509677331481	0.0254566256691	0.0273771094676	0.027159182228	0.0406570506272	0.0589356978439	0.0527111510644	0.0423323662812	0.040997561939	0.0358490309048	0.00754573066917	0.00660591944864	0.00563886732317	0.0336425176044	0.0421689208516	0.0315722088288	0.0300058567946	0.0172298723764	0.0120268595323	0.0275405548972	0.0235497623231	0.0384096759694	0.1512823656	0.0820359852354	0.170228414988
k__Bacteria;p__Acidobacteria;c__EC1113	0.0	0.0	5.44818098857e-05	9.53431673e-05	6.81022623572e-05	2.72409049429e-05	0.00159359293916	0.00113049755513	0.00170255655893	0.00122584072243	0.00100791348289	0.00136204524714	0.000422234026614	0.000245168144486	0.000463095384029	0.000367752216729	0.000367752216729	0.000463095384029	0.0012394611749	0.000926190768057	0.00111687710266	0.00125308162737	0.000953431673	0.00134842479467	0.0	1.36204524714e-05	0.0	0.000136204524714	0.000108963619771	0.000122584072243	6.81022623572e-05	8.17227148286e-05	5.44818098857e-05	0.000653781718629	0.000735504433457	0.000912570315586	0.00115773846007	0.00186600198859	0.00179789972623	0.000503956741443	0.000721883980986	0.000885329410643	0.00254702461216	0.00213841103801	0.0020975496806	0.000871708958172	0.000749124885929	0.000626540813686	0.0004767158365	0.000599299908743	0.0005720590038	0.000435854479086	5.44818098857e-05	0.000313270406843
k__Bacteria;p__Acidobacteria;c__GAL08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00212479058554	0.00254702461216	0.00290115637641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Holophagae	0.000558438551329	0.000585679456272	0.0006674021711	0.000681022623572	0.000531197646386	0.0004767158365	0.000149824977186	0.000326890859314	0.000217927239543	6.81022623572e-05	0.000136204524714	0.0001906863346	0.000299649954371	0.000272409049429	0.000177065882129	0.000177065882129	0.000122584072243	8.17227148286e-05	0.000163445429657	0.0002860295019	0.000136204524714	0.000422234026614	0.000231547692014	0.000204306787071	0.000422234026614	0.000422234026614	0.000449474931557	0.000163445429657	0.000136204524714	0.000136204524714	9.53431673e-05	2.72409049429e-05	9.53431673e-05	0.000108963619771	0.0	5.44818098857e-05	0.000313270406843	0.000245168144486	0.000490336288972	0.000272409049429	5.44818098857e-05	0.000217927239543	4.08613574143e-05	2.72409049429e-05	0.000258788596957	4.08613574143e-05	0.000149824977186	0.000231547692014	1.36204524714e-05	0.000149824977186	1.36204524714e-05	0.000177065882129	0.000681022623572	4.08613574143e-05
k__Bacteria;p__Acidobacteria;c__OS-K	0.0	0.0	0.0	0.0	1.36204524714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.44818098857e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.17227148286e-05	6.81022623572e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__PAUC37f	0.00111687710266	0.00141652705703	0.00113049755513	0.00236995873003	0.00167531565399	0.000789986243343	0.0007627453384	0.000681022623572	0.000531197646386	0.000108963619771	0.000149824977186	0.000149824977186	0.000939811220529	0.00102153393536	0.000503956741443	0.000217927239543	2.72409049429e-05	0.000272409049429	0.000245168144486	0.000204306787071	0.000163445429657	0.00569334913306	0.00636075130416	0.00740952614446	0.000776365790872	0.000299649954371	0.000313270406843	0.000299649954371	0.000354131764257	0.000408613574143	8.17227148286e-05	0.000122584072243	9.53431673e-05	0.000163445429657	6.81022623572e-05	0.000272409049429	0.00168893610646	0.00107601574524	0.0010487748403	0.000517577193914	0.000122584072243	0.000490336288972	0.0002860295019	0.000177065882129	0.0012394611749	0.000272409049429	0.000599299908743	0.0005720590038	0.00302374044866	0.0041950993612	0.00307822225854	0.000626540813686	0.00187962244106	0.000503956741443
k__Bacteria;p__Acidobacteria;c__RB25	0.0014301475095	0.00129394298479	0.000776365790872	0.00186600198859	0.000653781718629	0.000749124885929	0.000490336288972	0.000626540813686	0.000531197646386	0.000136204524714	0.000177065882129	0.000163445429657	0.000449474931557	0.000544818098857	0.000422234026614	0.000136204524714	0.0	0.000122584072243	9.53431673e-05	0.000108963619771	0.000231547692014	0.00852640324712	0.0061973058745	0.0102970620684	0.0010487748403	0.000258788596957	0.000299649954371	2.72409049429e-05	0.000503956741443	0.000245168144486	0.000108963619771	5.44818098857e-05	0.000163445429657	0.000231547692014	5.44818098857e-05	0.000136204524714	0.000871708958172	0.0006674021711	0.000599299908743	0.0005720590038	0.000149824977186	0.000272409049429	0.000394993121672	0.000163445429657	0.000599299908743	0.000531197646386	0.000612920361214	0.000258788596957	0.00612920361214	0.00704177392773	0.00557076506082	0.000980672577943	0.00147100886691	0.000463095384029
k__Bacteria;p__Acidobacteria;c__S035	0.000422234026614	5.44818098857e-05	0.000463095384029	0.000149824977186	0.000299649954371	0.000149824977186	5.44818098857e-05	5.44818098857e-05	6.81022623572e-05	4.08613574143e-05	0.0	1.36204524714e-05	0.000136204524714	0.000122584072243	2.72409049429e-05	0.0	2.72409049429e-05	6.81022623572e-05	0.0	5.44818098857e-05	1.36204524714e-05	0.000612920361214	0.000599299908743	0.00103515438783	8.17227148286e-05	9.53431673e-05	5.44818098857e-05	9.53431673e-05	5.44818098857e-05	9.53431673e-05	4.08613574143e-05	2.72409049429e-05	1.36204524714e-05	0.000108963619771	0.0	5.44818098857e-05	0.000108963619771	0.000245168144486	0.000108963619771	4.08613574143e-05	2.72409049429e-05	0.000163445429657	4.08613574143e-05	1.36204524714e-05	0.000163445429657	0.000122584072243	2.72409049429e-05	0.0	0.000544818098857	0.000776365790872	0.000789986243343	9.53431673e-05	0.000326890859314	4.08613574143e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres	0.0248981871178	0.0260831664828	0.0272409049429	0.0403982620303	0.0395946553345	0.0438169956006	0.0558302346804	0.0667129762051	0.0693144826271	0.068878628148	0.0753074817145	0.066767458015	0.0726651139351	0.0649831787412	0.0798703332925	0.0962693580681	0.0990206894673	0.100927552813	0.0985575940833	0.0907394543647	0.0924283904711	0.0248437053079	0.024094580422	0.0215475558098	0.00542094008363	0.00392269031177	0.00344597447527	0.0980263964369	0.0869257276727	0.0877701957259	0.0938585379806	0.102493904848	0.0964328034977	0.0947711082962	0.109808087825	0.08222667157	0.0202944741824	0.0203353355398	0.0190277721026	0.0597801658971	0.0690420735777	0.0689603508629	0.108187253981	0.099415682589	0.0790531061442	0.0569062504256	0.0657186831747	0.0552036938667	0.0296244841254	0.0318854792356	0.034786635612	0.0511175581253	0.0356855854751	0.0559936801101
